0,0,11.0040
9830400,100,8.1765
19660800,200,6.8024
29491200,300,6.0760
0,0,11.0040
9830400,100,8.1752
19660800,200,6.7986
29491200,300,6.0693
0,0,11.0040
9830400,100,8.1782
19660800,200,6.8054
0,0,10.8183
102400,100,8.1758
0,0,10.8183
102400,100,8.1758
204800,200,6.3531
307200,300,6.0998
409600,400,5.9747
0,0,10.8183
102400,100,8.1758
204800,200,6.3531
307200,300,6.0998
409600,400,5.9747
512000,500,6.3289
614400,600,5.5285
716800,700,5.7126
819200,800,5.7773
921600,900,5.4061
1024000,1000,5.4139
1126400,1100,5.3769
