651755520,6630,0.0000
651853824,6631,3.5416
651952128,6632,3.5737
652050432,6633,3.5261
652148736,6634,3.7868
652247040,6635,3.4681
652345344,6636,3.7340
652443648,6637,3.7252
652541952,6638,3.7193
652640256,6639,3.7098
652738560,6640,3.6541
652836864,6641,3.5305
652935168,6642,3.6291
653033472,6643,3.4590
653131776,6644,3.6268
653230080,6645,3.7179
653328384,6646,3.4202
653426688,6647,3.5331
653524992,6648,3.4812
653623296,6649,3.5095
653721600,6650,3.5767
653819904,6651,3.8522
653918208,6652,3.6655
654016512,6653,3.4341
654114816,6654,3.8089
654213120,6655,3.6819
654311424,6656,3.5546
654409728,6657,3.7635
654508032,6658,3.6512
654606336,6659,3.6288
654704640,6660,3.7183
654802944,6661,3.6487
654901248,6662,3.7668
654999552,6663,3.5281
655097856,6664,3.4919
655196160,6665,3.3766
655294464,6666,3.7878
655392768,6667,3.7096
655491072,6668,3.5153
655589376,6669,3.6249
655687680,6670,3.6845
655785984,6671,3.6708
655884288,6672,3.8197
655982592,6673,3.6716
656080896,6674,3.6386
656179200,6675,3.5902
656277504,6676,3.3764
656375808,6677,3.5080
656474112,6678,3.5503
656572416,6679,3.6843
656670720,6680,3.5243
656769024,6681,3.5726
656867328,6682,3.3951
656965632,6683,3.8167
657063936,6684,3.6054
657162240,6685,3.3613
657260544,6686,3.8040
657358848,6687,3.6365
657457152,6688,3.7771
657555456,6689,3.5353
657653760,6690,3.5435
657752064,6691,3.5830
657850368,6692,3.4700
657948672,6693,3.7542
658046976,6694,3.4474
658145280,6695,3.5131
658243584,6696,3.5389
658341888,6697,3.6541
658440192,6698,3.2943
658538496,6699,3.6677
658636800,6700,3.6211
658735104,6701,3.8375
658833408,6702,3.5632
653328384,6646,0.0000
653426688,6647,3.1232
653524992,6648,3.0922
653623296,6649,3.0335
653721600,6650,3.3000
653819904,6651,2.9910
653918208,6652,3.2475
654016512,6653,3.2013
654114816,6654,3.2029
654213120,6655,3.2721
654311424,6656,3.1634
654409728,6657,3.0509
654508032,6658,3.1524
654606336,6659,2.9735
654704640,6660,3.1652
654802944,6661,3.2598
654901248,6662,2.9727
654999552,6663,3.6111
655097856,6664,3.5244
655196160,6665,3.5649
655294464,6666,3.6228
655392768,6667,3.9019
655491072,6668,3.7154
655589376,6669,3.4926
655687680,6670,3.8506
655785984,6671,3.7278
655884288,6672,3.5854
655982592,6673,3.8155
656080896,6674,3.6924
656179200,6675,3.6803
656277504,6676,3.7533
656375808,6677,3.6890
656474112,6678,3.8210
656572416,6679,3.5834
656670720,6680,3.5391
656769024,6681,3.4220
656867328,6682,3.8313
656965632,6683,3.7436
657063936,6684,3.5332
657162240,6685,3.6708
657260544,6686,3.7209
657358848,6687,3.7038
657457152,6688,3.8569
657555456,6689,3.6994
657653760,6690,3.6655
657752064,6691,3.6253
657850368,6692,3.4083
657948672,6693,3.5252
658046976,6694,3.5547
658145280,6695,3.7193
658243584,6696,3.5628
658341888,6697,3.6087
658440192,6698,3.4305
658538496,6699,3.8456
658636800,6700,3.6300
658735104,6701,3.3814
658833408,6702,3.8371
658931712,6703,3.6524
659030016,6704,3.7935
659128320,6705,3.5512
659226624,6706,3.5626
659324928,6707,3.6168
659423232,6708,3.4986
659521536,6709,3.7722
659619840,6710,3.4658
659718144,6711,3.5372
659816448,6712,3.5614
659914752,6713,3.6718
660013056,6714,3.3222
854261760,8690,3.3667
855244800,8700,3.5617
854261760,8690,3.3747
855244800,8700,3.5535
856227840,8710,3.5198
857210880,8720,3.3174
858193920,8730,3.4249
859176960,8740,3.3310
860160000,8750,3.0947
861143040,8760,3.5664
862126080,8770,3.6189
859176960,8740,0.0000
860160000,8750,3.1420
861143040,8760,3.5583
862126080,8770,3.3871
863109120,8780,3.3832
864092160,8790,3.2588
865075200,8800,3.4578
866058240,8810,3.2162
867041280,8820,3.4731
868024320,8830,3.3572
869007360,8840,3.3717
869990400,8850,3.4892
870973440,8860,3.4621
871956480,8870,3.5040
872939520,8880,3.4531
873922560,8890,3.7110
874905600,8900,3.4856
875888640,8910,3.3581
876871680,8920,3.5200
877854720,8930,3.3771
878837760,8940,3.6177
879820800,8950,3.2707
880803840,8960,3.6614
881786880,8970,3.3134
882769920,8980,3.5337
883752960,8990,3.1783
884736000,9000,3.4491
885719040,9010,3.3762
886702080,9020,3.3517
887685120,9030,3.6062
888668160,9040,3.6803
889651200,9050,3.2828
890634240,9060,3.3736
891617280,9070,3.3157
892600320,9080,3.4065
893583360,9090,3.3389
894566400,9100,3.3191
895549440,9110,3.3164
896532480,9120,3.0497
897515520,9130,3.5400
898498560,9140,3.4809
899481600,9150,3.1773
900464640,9160,3.4684
901447680,9170,3.5025
902430720,9180,3.3564
903413760,9190,3.1266
904396800,9200,3.2885
905379840,9210,3.3271
906362880,9220,3.3910
906362880,9220,0.0000
907345920,9230,3.0659
908328960,9240,3.3971
909312000,9250,3.3107
910295040,9260,3.2326
911278080,9270,3.1160
912261120,9280,3.2922
913244160,9290,3.0598
914227200,9300,3.3159
915210240,9310,3.3758
916193280,9320,3.3872
917176320,9330,3.5810
918159360,9340,3.3166
919142400,9350,3.3750
920125440,9360,3.3078
921108480,9370,3.5673
922091520,9380,3.3486
